,row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class,User
82,83,31/12/2022,Baby,True,4064883698128,2991.25,0.0,230266.17,Important,dakshita
83,84,31/12/2022,Health,False,4505202809794,0.0,1337.78,231603.95,Essential,dakshita
84,85,31/12/2022,Clothing,False,4771099713687,0.0,2823.25,234427.2,Essential,dakshita
85,86,01/01/2023,Computers,True,4451367772428,838.77,0.0,233588.43,Non-Essential,dakshita
86,87,01/01/2023,Books,False,4609086859438,0.0,1525.79,235114.22,Non-Essential,dakshita
87,88,01/01/2023,Grocery,True,4676069635728,812.12,0.0,234302.1,Important,dakshita
88,89,01/01/2023,Outdoors,False,4343609341078,0.0,479.33,234781.43,Non-important,dakshita
89,90,01/01/2023,Baby,True,4237815886528,1997.54,0.0,232783.89,Essential,dakshita
90,91,01/01/2023,Health,True,4295233556019,1776.51,0.0,231007.38,Non-important,dakshita
91,92,01/01/2023,Movies,True,4773320302238,1099.0,0.0,229908.38,Essential,dakshita
92,93,02/01/2023,Computers,True,4473028825523,2985.08,0.0,226923.3,Essential,dakshita
93,94,02/01/2023,Home,True,4503140667720,798.34,0.0,226124.96,Non-Essential,dakshita
94,95,02/01/2023,Books,False,4728009337867,0.0,2024.72,228149.68,Non-important,dakshita
95,96,02/01/2023,Shoes,True,4022773478841,9.0,0.0,228140.68,Important,dakshita
96,97,02/01/2023,Tools,False,4740116662809,0.0,1274.49,229415.17,Important,dakshita
97,98,02/01/2023,Industrial,False,4665764817822,0.0,1136.49,230551.66,Non-important,dakshita
98,99,02/01/2023,Movies,True,4072695375156,726.12,0.0,229825.54,Non-important,dakshita
99,100,02/01/2023,Industrial,False,4576412886389,0.0,502.58,230328.12,Non-Essential,dakshita
100,101,02/01/2023,Garden,False,4828745854310,0.0,2159.83,232487.95,Important,dakshita
101,102,02/01/2023,Shoes,False,4951838583917,0.0,631.58,233119.53,Non-important,dakshita
102,103,02/01/2023,Grocery,False,4128521788034,0.0,1608.1,234727.63,Important,dakshita
103,104,02/01/2023,Home,True,4292540434916,1121.09,0.0,233606.54,Non-Essential,dakshita
104,105,02/01/2023,Garden,False,4304288399287,0.0,973.09,234579.63,Essential,dakshita
105,106,03/01/2023,Music,True,4947010714421,2159.24,0.0,232420.39,Non-important,dakshita
106,107,03/01/2023,Outdoors,False,4077330755846,0.0,588.24,233008.63,Important,dakshita
107,108,03/01/2023,Grocery,False,4317314059648,0.0,2509.39,235518.02,Non-important,dakshita
108,109,03/01/2023,Home,True,4566691368898,2306.8,0.0,233211.22,Essential,dakshita
109,110,03/01/2023,Movies,False,4507244283994,0.0,1367.95,234579.17,Non-Essential,dakshita
110,111,03/01/2023,Garden,True,4468672870505,1111.71,0.0,233467.46,Non-Essential,dakshita
111,112,03/01/2023,Toys,True,4798022299050,1330.55,0.0,232136.91,Non-Essential,dakshita
112,113,03/01/2023,Games,False,4996503234946,0.0,2416.93,234553.84,Important,dakshita
113,114,03/01/2023,Shoes,False,4483019376460,0.0,2608.3,237162.14,Non-Essential,dakshita
114,115,03/01/2023,Tools,True,4899838202783,545.52,0.0,236616.62,Essential,dakshita
115,116,04/01/2023,Games,False,4455118002219,0.0,2462.62,239079.24,Non-important,dakshita
116,117,04/01/2023,Games,False,4980907547380,0.0,479.05,239558.29,Essential,dakshita
117,118,04/01/2023,Books,True,4085179813001,2910.87,0.0,236647.42,Essential,dakshita
118,119,04/01/2023,Industrial,False,4032927668314,0.0,916.26,237563.68,Non-important,dakshita
119,120,04/01/2023,Grocery,True,4471224719254,2739.93,0.0,234823.75,Essential,dakshita
120,121,04/01/2023,Games,True,4366305464776,2669.86,0.0,232153.89,Non-important,dakshita
121,122,04/01/2023,Sports,True,4036561056336,2411.39,0.0,229742.5,Non-important,dakshita
122,123,04/01/2023,Movies,True,4554719118496,268.8,0.0,229473.7,Non-Essential,dakshita
123,124,05/01/2023,Outdoors,True,4533779487214,47.35,0.0,229426.35,Non-Essential,dakshita
124,125,05/01/2023,Baby,True,4540850720948,1296.97,0.0,228129.38,Essential,dakshita
125,126,05/01/2023,Tools,False,4751064105174,0.0,277.24,228406.62,Essential,dakshita
126,127,05/01/2023,Clothing,False,4457314477739,0.0,2016.0,230422.62,Essential,dakshita
127,128,05/01/2023,Tools,False,4254051097193,0.0,1862.79,232285.41,Non-important,dakshita
128,129,05/01/2023,Sports,True,4999249563132,2502.15,0.0,229783.26,Non-important,dakshita
129,130,05/01/2023,Baby,False,4329067614801,0.0,1280.37,231063.63,Non-Essential,dakshita
130,131,05/01/2023,Automotive,True,4872755986691,1419.65,0.0,229643.98,Non-important,dakshita
131,132,06/01/2023,Shoes,True,4139622499458,961.85,0.0,228682.13,Non-important,dakshita
132,133,06/01/2023,Toys,False,4317887639488,0.0,120.34,228802.47,Non-Essential,dakshita
133,134,06/01/2023,Outdoors,True,4961636508039,2258.24,0.0,226544.23,Important,dakshita
134,135,06/01/2023,Music,False,4030393031441,0.0,410.42,226954.65,Essential,dakshita
135,136,06/01/2023,Grocery,True,4311248281923,1183.15,0.0,225771.5,Non-important,dakshita
136,137,06/01/2023,Outdoors,False,4420477851533,0.0,1585.47,227356.97,Essential,dakshita
137,138,06/01/2023,Home,True,4312511882802,971.28,0.0,226385.69,Non-Essential,dakshita
138,139,06/01/2023,Health,True,4943477257673,975.74,0.0,225409.95,Non-important,dakshita
139,140,06/01/2023,Beauty,False,4550239343061,0.0,452.86,225862.81,Non-Essential,dakshita
140,141,07/01/2023,Baby,False,4372688760186,0.0,1276.83,227139.64,Essential,dakshita
141,142,07/01/2023,Games,True,4350123038536,414.68,0.0,226724.96,Non-important,dakshita
142,143,07/01/2023,Electronics,False,4647191230638,0.0,1815.21,228540.17,Essential,dakshita
143,144,07/01/2023,Automotive,False,4310979651970,0.0,888.4,229428.57,Non-Essential,dakshita
144,145,07/01/2023,Clothing,True,4662149078038,2323.66,0.0,227104.91,Non-important,dakshita
145,146,07/01/2023,Movies,False,4246457399813,0.0,2415.65,229520.56,Non-Essential,dakshita
146,147,07/01/2023,Games,False,4670151608113,0.0,701.88,230222.44,Essential,dakshita
147,148,07/01/2023,Books,True,4051306291879,561.02,0.0,229661.42,Essential,dakshita
148,149,07/01/2023,Sports,True,4130156391660,2423.84,0.0,227237.58,Non-Essential,dakshita
149,150,08/01/2023,Jewelry,True,4016005202113,1983.46,0.0,225254.12,Essential,dakshita
150,151,08/01/2023,Garden,True,4563037604395,2797.57,0.0,222456.55,Essential,dakshita
151,152,08/01/2023,Beauty,False,4350586723105,0.0,2218.98,224675.53,Important,dakshita
152,153,08/01/2023,Computers,True,4214671116136,2768.01,0.0,221907.52,Essential,dakshita
153,154,08/01/2023,Shoes,True,4900075381977,296.9,0.0,221610.62,Non-Essential,dakshita
154,155,08/01/2023,Sports,True,4099671558303,91.16,0.0,221519.46,Non-important,dakshita
155,156,08/01/2023,Clothing,True,4625985786417,823.22,0.0,220696.24,Non-Essential,dakshita
156,157,08/01/2023,Grocery,False,4230187372209,0.0,2489.07,223185.31,Non-Essential,dakshita
157,158,09/01/2023,Movies,True,4906313998383,1738.97,0.0,221446.34,Non-Essential,dakshita
158,159,09/01/2023,Home,False,4991122682733,0.0,1223.5,222669.84,Non-Essential,dakshita
159,160,09/01/2023,Tools,True,4374364699872,456.46,0.0,222213.38,Non-Essential,dakshita
160,161,09/01/2023,Home,False,4494488870231,0.0,566.11,222779.49,Non-important,dakshita
161,162,09/01/2023,Sports,True,4150748307409,2508.75,0.0,220270.74,Essential,dakshita
162,163,09/01/2023,Shoes,False,4888691798894,0.0,2129.35,222400.09,Non-Essential,dakshita
163,164,09/01/2023,Toys,False,4020721954398,0.0,2933.2,225333.29,Important,dakshita
164,165,09/01/2023,Clothing,False,4621611956755,0.0,2482.88,227816.17,Non-important,dakshita
165,166,09/01/2023,Industrial,False,4275267900503,0.0,1486.18,229302.35,Essential,dakshita
166,167,10/01/2023,Sports,True,4833811432255,1271.51,0.0,228030.84,Essential,dakshita
167,168,10/01/2023,Tools,True,4876880032343,269.01,0.0,227761.83,Important,dakshita
168,169,10/01/2023,Jewelry,True,4865677371038,517.62,0.0,227244.21,Important,dakshita
169,170,10/01/2023,Sports,False,4273764486823,0.0,2132.45,229376.66,Non-Essential,dakshita
170,171,10/01/2023,Baby,False,4442448349125,0.0,2567.14,231943.8,Non-Essential,dakshita
171,172,10/01/2023,Beauty,True,4822135668918,1208.29,0.0,230735.51,Essential,dakshita
172,173,10/01/2023,Computers,False,4894644110024,0.0,816.26,231551.77,Non-important,dakshita
173,174,10/01/2023,Movies,True,4571562005663,2441.12,0.0,229110.65,Important,dakshita
174,175,10/01/2023,Beauty,False,4611787956987,0.0,388.47,229499.12,Essential,dakshita
175,176,10/01/2023,Movies,False,4323322077855,0.0,777.45,230276.57,Essential,dakshita
176,177,11/01/2023,Movies,False,4453817222277,0.0,2250.15,232526.72,Non-Essential,dakshita
177,178,11/01/2023,Automotive,False,4276468841042,0.0,2752.08,235278.8,Essential,dakshita
178,179,11/01/2023,Kids,True,4194936596207,1271.69,0.0,234007.11,Important,dakshita
179,180,11/01/2023,Tools,False,4150592956851,0.0,131.05,234138.16,Non-Essential,dakshita
180,181,11/01/2023,Games,False,4054884313853,0.0,875.14,235013.3,Important,dakshita
181,182,11/01/2023,Sports,False,4197053777978,0.0,2344.97,237358.27,Non-Essential,dakshita
182,183,11/01/2023,Industrial,False,4390117391641,0.0,141.8,237500.07,Essential,dakshita
183,184,11/01/2023,Outdoors,False,4683882057279,0.0,1837.39,239337.46,Non-Essential,dakshita
184,185,11/01/2023,Health,True,4051658986523,1991.7,0.0,237345.76,Essential,dakshita
185,186,12/01/2023,Electronics,True,4233140696196,2633.27,0.0,234712.49,Important,dakshita
186,187,12/01/2023,Sports,True,4307040411081,680.76,0.0,234031.73,Essential,dakshita
187,188,12/01/2023,Games,False,4166266547978,0.0,490.44,234522.17,Non-Essential,dakshita
188,189,12/01/2023,Outdoors,False,4146652110330,0.0,826.05,235348.22,Non-important,dakshita
189,190,12/01/2023,Garden,True,4509229701675,2254.49,0.0,233093.73,Non-Essential,dakshita
190,191,12/01/2023,Health,False,4859804231267,0.0,1839.3,234933.03,Essential,dakshita
191,192,12/01/2023,Toys,False,4561983386029,0.0,1776.72,236709.75,Non-Essential,dakshita
192,193,12/01/2023,Kids,False,4905601563884,0.0,1901.5,238611.25,Important,dakshita
193,194,12/01/2023,Computers,False,4570200011680,0.0,1300.37,239911.62,Non-important,dakshita
194,195,12/01/2023,Automotive,False,4461192280704,0.0,2675.3,242586.92,Non-important,dakshita
195,196,12/01/2023,Grocery,False,4428990206590,0.0,76.28,242663.2,Non-Essential,dakshita
196,197,13/01/2023,Books,False,4624118745515,0.0,2067.76,244730.96,Non-important,dakshita
197,198,13/01/2023,Health,True,4185445790002,510.51,0.0,244220.45,Important,dakshita
198,199,13/01/2023,Industrial,True,4690808555631,2903.75,0.0,241316.7,Essential,dakshita
199,200,13/01/2023,Automotive,False,4360214599976,0.0,2872.0,244188.7,Non-Essential,dakshita
200,201,13/01/2023,Industrial,True,4514057676093,381.05,0.0,243807.65,Non-Essential,dakshita
201,202,13/01/2023,Beauty,False,4893153869732,0.0,2679.5,246487.15,Important,dakshita
202,203,13/01/2023,Kids,False,4597938196987,0.0,2093.95,248581.1,Non-important,dakshita
203,204,13/01/2023,Tools,True,4420783978948,1815.42,0.0,246765.68,Essential,dakshita
204,205,13/01/2023,Tools,False,4617470736078,0.0,2395.87,249161.55,Non-Essential,dakshita
205,206,13/01/2023,Industrial,False,4590898090541,0.0,1218.03,250379.58,Non-important,dakshita
206,207,13/01/2023,Industrial,False,4312133934124,0.0,781.74,251161.32,Non-important,dakshita
207,208,13/01/2023,Tools,True,4200089060214,388.39,0.0,250772.93,Non-important,dakshita
208,209,13/01/2023,Jewelry,True,4146863202185,553.07,0.0,250219.86,Non-important,dakshita
209,210,13/01/2023,Automotive,False,4411947261803,0.0,654.47,250874.33,Important,dakshita
210,211,14/01/2023,Beauty,False,4511828250489,0.0,2176.45,253050.78,Non-Essential,dakshita
211,212,14/01/2023,Movies,False,4087631732112,0.0,2204.11,255254.89,Non-Essential,dakshita
212,213,14/01/2023,Computers,True,4515001095899,482.66,0.0,254772.23,Non-Essential,dakshita
213,214,14/01/2023,Tools,False,4840217043257,0.0,2493.59,257265.82,Non-important,dakshita
214,215,14/01/2023,Garden,True,4069912607222,872.67,0.0,256393.15,Essential,dakshita
215,216,14/01/2023,Jewelry,True,4767914465555,2225.67,0.0,254167.48,Non-Essential,dakshita
216,217,14/01/2023,Clothing,True,4888478224916,1813.5,0.0,252353.98,Essential,dakshita
217,218,14/01/2023,Beauty,True,4076371862683,2134.21,0.0,250219.77,Essential,dakshita
218,219,14/01/2023,Games,True,4419250986471,1000.95,0.0,249218.82,Essential,dakshita
219,220,14/01/2023,Books,True,4669642123239,2039.28,0.0,247179.54,Essential,dakshita
220,221,14/01/2023,Garden,True,4654171602643,2925.88,0.0,244253.66,Non-important,dakshita
221,222,14/01/2023,Outdoors,True,4640111654323,891.37,0.0,243362.29,Non-important,dakshita
222,223,14/01/2023,Kids,True,4213106691939,1942.23,0.0,241420.06,Essential,dakshita
223,224,14/01/2023,Grocery,False,4993134333627,0.0,1448.07,242868.13,Non-important,dakshita
224,225,15/01/2023,Music,False,4486334903701,0.0,2897.97,245766.1,Essential,dakshita
225,226,15/01/2023,Electronics,False,4062851153037,0.0,1826.6,247592.7,Non-important,dakshita
226,227,15/01/2023,Sports,True,4074239919400,87.67,0.0,247505.03,Important,dakshita
227,228,15/01/2023,Automotive,False,4900883947820,0.0,1163.35,248668.38,Essential,dakshita
228,229,15/01/2023,Garden,False,4674871307883,0.0,2845.74,251514.12,Non-Essential,dakshita
229,230,15/01/2023,Health,True,4400847972302,561.81,0.0,250952.31,Non-important,dakshita
230,231,15/01/2023,Jewelry,False,4479746609020,0.0,2864.7,253817.01,Important,dakshita
231,232,15/01/2023,Automotive,False,4273943233041,0.0,39.12,253856.13,Important,dakshita
232,233,15/01/2023,Health,False,4934957318330,0.0,1338.46,255194.59,Non-important,dakshita
233,234,15/01/2023,Automotive,True,4518360442163,1638.64,0.0,253555.95,Important,dakshita
234,235,15/01/2023,Sports,False,4250569010537,0.0,1533.94,255089.89,Non-important,dakshita
235,236,16/01/2023,Home,False,4262247479620,0.0,811.54,255901.43,Essential,dakshita
236,237,16/01/2023,Jewelry,False,4556138709729,0.0,201.9,256103.33,Important,dakshita
237,238,16/01/2023,Tools,True,4100668744793,744.54,0.0,255358.79,Important,dakshita
238,239,16/01/2023,Tools,False,4872461185804,0.0,2208.13,257566.92,Non-Essential,dakshita
239,240,16/01/2023,Books,False,4352189518658,0.0,1245.37,258812.29,Non-Essential,dakshita
240,241,16/01/2023,Books,True,4962514683376,1362.78,0.0,257449.51,Non-Essential,dakshita
241,242,16/01/2023,Computers,False,4654206177572,0.0,2643.26,260092.77,Essential,dakshita
242,243,16/01/2023,Kids,False,4762272735769,0.0,169.05,260261.82,Non-Essential,dakshita
243,244,16/01/2023,Grocery,True,4515806173350,1236.54,0.0,259025.28,Essential,dakshita
244,245,16/01/2023,Sports,False,4137998533562,0.0,2091.58,261116.86,Essential,dakshita
245,246,16/01/2023,Garden,True,4306015089272,2494.14,0.0,258622.72,Essential,dakshita
246,247,16/01/2023,Outdoors,False,4792231599793,0.0,1329.07,259951.79,Important,dakshita
247,248,16/01/2023,Games,True,4113459544892,2258.67,0.0,257693.12,Important,dakshita
248,249,16/01/2023,Automotive,False,4758397183702,0.0,1528.28,259221.4,Non-important,dakshita
249,250,16/01/2023,Health,False,4741479987272,0.0,1408.57,260629.97,Important,dakshita
250,251,16/01/2023,Music,True,4483368063626,430.04,0.0,260199.93,Important,dakshita
251,252,16/01/2023,Games,True,4544361570612,1451.35,0.0,258748.58,Essential,dakshita
252,253,16/01/2023,Beauty,False,4471771126779,0.0,2278.23,261026.81,Non-important,dakshita
253,254,16/01/2023,Baby,False,4229168300370,0.0,2268.01,263294.82,Non-Essential,dakshita
254,255,17/01/2023,Tools,True,4923819657295,97.4,0.0,263197.42,Important,dakshita
255,256,17/01/2023,Jewelry,True,4416905488179,85.75,0.0,263111.67,Essential,dakshita
256,257,17/01/2023,Garden,False,4195141604302,0.0,236.07,263347.74,Important,dakshita
257,258,17/01/2023,Toys,True,4771731930189,1708.92,0.0,261638.82,Important,dakshita
258,259,17/01/2023,Grocery,False,4722498818864,0.0,2025.23,263664.05,Non-important,dakshita
259,260,17/01/2023,Outdoors,True,4736532226510,209.44,0.0,263454.61,Non-Essential,dakshita
260,261,17/01/2023,Automotive,True,4746159155517,297.34,0.0,263157.27,Non-important,dakshita
261,262,17/01/2023,Home,False,4713798483140,0.0,2634.59,265791.86,Essential,dakshita
262,263,17/01/2023,Shoes,False,4036103904957,0.0,1994.67,267786.53,Non-Essential,dakshita
263,264,17/01/2023,Toys,True,4539548630438,1867.34,0.0,265919.19,Important,dakshita
264,265,17/01/2023,Industrial,False,4629408733774,0.0,1667.0,267586.19,Non-important,dakshita
265,266,18/01/2023,Shoes,True,4186526276220,2036.26,0.0,265549.93,Non-important,dakshita
266,267,18/01/2023,Industrial,True,4623269656906,138.54,0.0,265411.39,Essential,dakshita
267,268,18/01/2023,Jewelry,False,4717722542602,0.0,333.37,265744.76,Non-Essential,dakshita
268,269,18/01/2023,Shoes,False,4010365528057,0.0,1562.08,267306.84,Essential,dakshita
269,270,18/01/2023,Grocery,False,4569767042467,0.0,533.78,267840.62,Non-important,dakshita
270,271,18/01/2023,Outdoors,True,4983727244550,19.38,0.0,267821.24,Essential,dakshita
271,272,18/01/2023,Baby,True,4383404560037,2406.52,0.0,265414.72,Non-important,dakshita
272,273,18/01/2023,Outdoors,True,4924282668783,342.87,0.0,265071.85,Important,dakshita
273,274,18/01/2023,Jewelry,False,4447132225999,0.0,703.16,265775.01,Non-important,dakshita
274,275,18/01/2023,Shoes,False,4202207600624,0.0,1465.26,267240.27,Non-Essential,dakshita
275,276,18/01/2023,Home,False,4163411267749,0.0,2428.58,269668.85,Essential,dakshita
276,277,18/01/2023,Toys,False,4414858904600,0.0,1124.37,270793.22,Non-Essential,dakshita
277,278,18/01/2023,Jewelry,True,4965210354470,2455.51,0.0,268337.71,Non-important,dakshita
278,279,19/01/2023,Movies,True,4207139762637,2106.14,0.0,266231.57,Important,dakshita
279,280,19/01/2023,Games,True,4772320899450,972.52,0.0,265259.05,Non-Essential,dakshita
280,281,19/01/2023,Health,False,4012298818599,0.0,2820.46,268079.51,Non-important,dakshita
281,282,19/01/2023,Outdoors,False,4863974487055,0.0,1793.88,269873.39,Non-important,dakshita
282,283,19/01/2023,Automotive,False,4753339040648,0.0,427.94,270301.33,Important,dakshita
283,284,19/01/2023,Books,True,4010651489740,1472.17,0.0,268829.16,Essential,dakshita
284,285,19/01/2023,Grocery,False,4049577022812,0.0,2416.17,271245.33,Non-important,dakshita
285,286,19/01/2023,Beauty,False,4563831600858,0.0,1050.95,272296.28,Non-important,dakshita
286,287,19/01/2023,Toys,True,4280587048927,2113.31,0.0,270182.97,Non-Essential,dakshita
287,288,19/01/2023,Jewelry,False,4896752935386,0.0,2754.6,272937.57,Non-important,dakshita
288,289,19/01/2023,Clothing,False,4607048686732,0.0,2616.19,275553.76,Non-important,dakshita
289,290,19/01/2023,Music,False,4125916457187,0.0,2306.17,277859.93,Non-important,dakshita
290,291,20/01/2023,Books,False,4006276426832,0.0,546.89,278406.82,Essential,dakshita
291,292,20/01/2023,Toys,False,4844933640879,0.0,1619.33,280026.15,Non-Essential,dakshita
292,293,20/01/2023,Computers,False,4327641839817,0.0,2388.79,282414.94,Non-important,dakshita
293,294,20/01/2023,Computers,True,4604802174917,1491.11,0.0,280923.83,Essential,dakshita
294,295,20/01/2023,Tools,False,4707060706643,0.0,1921.56,282845.39,Non-Essential,dakshita
295,296,20/01/2023,Shoes,True,4533376582626,2497.02,0.0,280348.37,Important,dakshita
296,297,20/01/2023,Clothing,False,4496308247927,0.0,2293.68,282642.05,Non-important,dakshita
