,row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class,User
32,33,25/12/2022,Sports,False,2568479729707,0.0,2700.39,539262.97,Important,pranjal
33,34,26/12/2022,Electronics,True,2610760950233,86.92,0.0,539176.05,Non-Essential,pranjal
34,35,26/12/2022,Health,False,2886527654271,0.0,1319.34,540495.39,Essential,pranjal
35,36,26/12/2022,Movies,True,2509912587299,1321.12,0.0,539174.27,Important,pranjal
36,37,26/12/2022,Toys,True,2808436303656,2364.75,0.0,536809.52,Important,pranjal
37,38,26/12/2022,Toys,False,2070118238933,0.0,1921.05,538730.57,Non-important,pranjal
38,39,26/12/2022,Garden,True,2483572388693,1505.67,0.0,537224.9,Non-important,pranjal
39,40,26/12/2022,Books,False,2869495816434,0.0,2324.52,539549.42,Non-Essential,pranjal
40,41,26/12/2022,Toys,True,2986692250060,638.94,0.0,538910.48,Important,pranjal
41,42,26/12/2022,Health,False,2042894788070,0.0,2875.25,541785.73,Non-important,pranjal
42,43,26/12/2022,Shoes,False,2912935671461,0.0,738.51,542524.24,Important,pranjal
43,44,26/12/2022,Electronics,False,2622860734042,0.0,18.57,542542.81,Important,pranjal
44,45,26/12/2022,Books,False,2584896885126,0.0,2726.27,545269.08,Important,pranjal
45,46,26/12/2022,Garden,True,2070663660643,2474.66,0.0,542794.42,Essential,pranjal
46,47,27/12/2022,Shoes,False,2308507398134,0.0,10.25,542804.67,Important,pranjal
47,48,27/12/2022,Tools,True,2208908283863,1794.02,0.0,541010.65,Essential,pranjal
48,49,27/12/2022,Home,False,2907892820442,0.0,559.44,541570.09,Non-important,pranjal
49,50,27/12/2022,Electronics,False,2866190384328,0.0,2839.41,544409.5,Important,pranjal
50,51,27/12/2022,Toys,True,2614794895056,2169.98,0.0,542239.52,Essential,pranjal
51,52,27/12/2022,Automotive,False,2369418564620,0.0,646.47,542885.99,Non-Essential,pranjal
52,53,27/12/2022,Beauty,True,2522503055785,592.78,0.0,542293.21,Non-Essential,pranjal
53,54,27/12/2022,Movies,False,2235552669844,0.0,471.87,542765.08,Important,pranjal
54,55,27/12/2022,Health,True,2017935401247,736.61,0.0,542028.47,Non-Essential,pranjal
55,56,27/12/2022,Computers,True,2618595427030,675.7,0.0,541352.77,Non-important,pranjal
56,57,27/12/2022,Sports,True,2253800934074,965.63,0.0,540387.14,Essential,pranjal
57,58,28/12/2022,Home,False,2914900616635,0.0,2554.39,542941.53,Non-important,pranjal
58,59,28/12/2022,Shoes,False,2677750833801,0.0,923.28,543864.81,Non-Essential,pranjal
59,60,28/12/2022,Health,False,2231310571669,0.0,2672.48,546537.29,Non-Essential,pranjal
60,61,28/12/2022,Grocery,False,2018591525739,0.0,1306.3,547843.59,Important,pranjal
61,62,28/12/2022,Movies,True,2750835063783,2345.12,0.0,545498.47,Essential,pranjal
62,63,28/12/2022,Clothing,True,2810558129222,1505.93,0.0,543992.54,Non-important,pranjal
63,64,29/12/2022,Baby,False,2850816627496,0.0,2460.17,546452.71,Non-Essential,pranjal
64,65,29/12/2022,Health,False,2199043954834,0.0,1267.48,547720.19,Non-important,pranjal
65,66,29/12/2022,Home,True,2007183525733,677.06,0.0,547043.13,Non-important,pranjal
66,67,29/12/2022,Home,True,2768898532731,2482.76,0.0,544560.37,Important,pranjal
67,68,29/12/2022,Health,False,2551979387326,0.0,818.03,545378.4,Non-Essential,pranjal
68,69,29/12/2022,Toys,False,2088811338733,0.0,1301.44,546679.84,Important,pranjal
69,70,29/12/2022,Garden,True,2938576078295,1948.57,0.0,544731.27,Essential,pranjal
70,71,29/12/2022,Kids,True,2725578942031,2493.59,0.0,542237.68,Important,pranjal
71,72,29/12/2022,Clothing,True,2194398294120,1080.01,0.0,541157.67,Non-important,pranjal
72,73,29/12/2022,Industrial,True,2302051675327,127.46,0.0,541030.21,Non-Essential,pranjal
73,74,29/12/2022,Games,False,2286952453506,0.0,2406.46,543436.67,Non-Essential,pranjal
74,75,29/12/2022,Outdoors,False,2444827418995,0.0,1202.67,544639.34,Non-important,pranjal
75,76,29/12/2022,Jewelry,True,2769666419844,813.49,0.0,543825.85,Non-important,pranjal
76,77,30/12/2022,Movies,False,2213109215151,0.0,184.8,544010.65,Important,pranjal
77,78,30/12/2022,Baby,True,2786517079270,308.81,0.0,543701.84,Essential,pranjal
78,79,30/12/2022,Industrial,True,2763364784505,2541.52,0.0,541160.32,Important,pranjal
79,80,30/12/2022,Home,False,2782374489949,0.0,1359.82,542520.14,Non-Essential,pranjal
80,81,30/12/2022,Jewelry,False,2395098169918,0.0,142.92,542663.06,Non-important,pranjal
81,82,30/12/2022,Outdoors,True,2717856117365,2170.9,0.0,540492.16,Important,pranjal
82,83,30/12/2022,Books,True,2957542361553,2213.59,0.0,538278.57,Essential,pranjal
83,84,30/12/2022,Electronics,True,2004450361664,93.68,0.0,538184.89,Important,pranjal
84,85,30/12/2022,Shoes,True,2268156019016,206.51,0.0,537978.38,Important,pranjal
85,86,31/12/2022,Health,False,2067908214974,0.0,1123.69,539102.07,Non-Essential,pranjal
86,87,31/12/2022,Grocery,False,2998236209840,0.0,2461.01,541563.08,Non-Essential,pranjal
87,88,31/12/2022,Garden,True,2699881246643,1178.78,0.0,540384.3,Non-Essential,pranjal
88,89,31/12/2022,Books,True,2683615916286,2920.36,0.0,537463.94,Important,pranjal
89,90,31/12/2022,Shoes,False,2699534235305,0.0,1866.31,539330.25,Non-important,pranjal
90,91,31/12/2022,Shoes,True,2114810735360,2700.74,0.0,536629.51,Important,pranjal
91,92,31/12/2022,Grocery,False,2124360884640,0.0,538.51,537168.02,Important,pranjal
92,93,31/12/2022,Outdoors,True,2419869842103,1369.91,0.0,535798.11,Essential,pranjal
93,94,31/12/2022,Home,True,2540706628813,1262.0,0.0,534536.11,Essential,pranjal
94,95,31/12/2022,Baby,True,2529568856065,1147.09,0.0,533389.02,Important,pranjal
95,96,01/01/2023,Music,False,2122470910014,0.0,2633.18,536022.2,Non-Essential,pranjal
96,97,01/01/2023,Movies,False,2385173523650,0.0,718.67,536740.87,Important,pranjal
97,98,01/01/2023,Books,True,2953040093153,111.06,0.0,536629.81,Essential,pranjal
98,99,01/01/2023,Health,False,2109951307027,0.0,2861.79,539491.6,Essential,pranjal
99,100,01/01/2023,Baby,True,2940273492509,2186.9,0.0,537304.7,Non-Essential,pranjal
100,101,02/01/2023,Jewelry,True,2490902050173,2378.78,0.0,534925.92,Important,pranjal
101,102,02/01/2023,Games,False,2609913227848,0.0,1944.01,536869.93,Non-Essential,pranjal
102,103,02/01/2023,Shoes,False,2165529478978,0.0,2599.78,539469.71,Essential,pranjal
103,104,02/01/2023,Automotive,False,2356244898745,0.0,1752.57,541222.28,Non-important,pranjal
104,105,02/01/2023,Industrial,False,2078961940101,0.0,1838.83,543061.11,Non-Essential,pranjal
105,106,02/01/2023,Electronics,True,2654619459318,440.32,0.0,542620.79,Important,pranjal
106,107,02/01/2023,Industrial,True,2158540734758,415.59,0.0,542205.2,Essential,pranjal
107,108,02/01/2023,Tools,False,2667964345738,0.0,2865.56,545070.76,Important,pranjal
108,109,03/01/2023,Home,False,2225362163335,0.0,66.01,545136.77,Important,pranjal
109,110,03/01/2023,Grocery,True,2328163904381,101.7,0.0,545035.07,Non-Essential,pranjal
110,111,03/01/2023,Health,True,2023470964569,1017.98,0.0,544017.09,Essential,pranjal
111,112,03/01/2023,Beauty,False,2759067571998,0.0,2226.92,546244.01,Essential,pranjal
112,113,03/01/2023,Baby,False,2223106605264,0.0,160.49,546404.5,Non-Essential,pranjal
113,114,03/01/2023,Beauty,False,2695972059976,0.0,717.31,547121.81,Important,pranjal
114,115,03/01/2023,Beauty,True,2684143311350,1747.98,0.0,545373.83,Non-important,pranjal
115,116,03/01/2023,Toys,True,2908499800544,1512.61,0.0,543861.22,Non-Essential,pranjal
116,117,03/01/2023,Jewelry,False,2506375717646,0.0,2439.84,546301.06,Important,pranjal
117,118,03/01/2023,Baby,False,2915699734987,0.0,250.42,546551.48,Important,pranjal
118,119,03/01/2023,Sports,False,2670573724638,0.0,2504.16,549055.64,Non-Essential,pranjal
119,120,03/01/2023,Games,False,2731432063634,0.0,850.44,549906.08,Essential,pranjal
120,121,03/01/2023,Home,True,2111990763140,2659.0,0.0,547247.08,Important,pranjal
121,122,03/01/2023,Movies,True,2657951080321,1987.9,0.0,545259.18,Important,pranjal
122,123,03/01/2023,Tools,True,2552907218538,2719.75,0.0,542539.43,Non-Essential,pranjal
123,124,04/01/2023,Beauty,True,2575029662379,97.93,0.0,542441.5,Non-Essential,pranjal
124,125,04/01/2023,Toys,True,2271917905801,2291.5,0.0,540150.0,Non-important,pranjal
125,126,04/01/2023,Kids,False,2970336564539,0.0,1706.25,541856.25,Non-Essential,pranjal
126,127,04/01/2023,Baby,False,2923175726528,0.0,2081.56,543937.81,Non-important,pranjal
127,128,04/01/2023,Jewelry,False,2091743004416,0.0,2397.23,546335.04,Non-important,pranjal
128,129,04/01/2023,Outdoors,True,2299475014337,1937.98,0.0,544397.06,Non-important,pranjal
129,130,04/01/2023,Shoes,True,2416567872957,893.82,0.0,543503.24,Important,pranjal
130,131,04/01/2023,Shoes,True,2104643308263,1400.64,0.0,542102.6,Non-important,pranjal
131,132,04/01/2023,Movies,True,2175599420231,730.54,0.0,541372.06,Essential,pranjal
132,133,04/01/2023,Baby,False,2810147899289,0.0,1475.59,542847.65,Important,pranjal
133,134,04/01/2023,Kids,False,2846602730378,0.0,1336.71,544184.36,Essential,pranjal
134,135,04/01/2023,Beauty,True,2069794118136,1803.73,0.0,542380.63,Non-important,pranjal
135,136,04/01/2023,Grocery,False,2376256231353,0.0,2892.2,545272.83,Essential,pranjal
136,137,04/01/2023,Shoes,True,2514413238599,717.51,0.0,544555.32,Non-Essential,pranjal
137,138,04/01/2023,Kids,True,2095329834298,1390.04,0.0,543165.28,Non-Essential,pranjal
138,139,04/01/2023,Baby,True,2932644255896,2154.36,0.0,541010.92,Essential,pranjal
139,140,04/01/2023,Tools,False,2608205507318,0.0,299.31,541310.23,Essential,pranjal
140,141,04/01/2023,Sports,False,2472284019259,0.0,2779.37,544089.6,Non-Essential,pranjal
141,142,05/01/2023,Grocery,True,2029857073390,2030.08,0.0,542059.52,Non-important,pranjal
142,143,05/01/2023,Tools,True,2051673575868,414.78,0.0,541644.74,Important,pranjal
143,144,05/01/2023,Shoes,True,2266059851349,2751.19,0.0,538893.55,Non-important,pranjal
144,145,05/01/2023,Automotive,True,2412010032754,981.57,0.0,537911.98,Non-important,pranjal
145,146,05/01/2023,Automotive,False,2486880121155,0.0,1311.22,539223.2,Non-Essential,pranjal
146,147,05/01/2023,Health,False,2506929534646,0.0,2218.11,541441.31,Important,pranjal
147,148,05/01/2023,Toys,False,2147184081520,0.0,1236.52,542677.83,Non-Essential,pranjal
148,149,05/01/2023,Shoes,True,2336961671324,1408.44,0.0,541269.39,Non-important,pranjal
149,150,05/01/2023,Music,False,2284441179584,0.0,1052.37,542321.76,Essential,pranjal
150,151,05/01/2023,Games,False,2230031022531,0.0,2826.69,545148.45,Non-Essential,pranjal
151,152,05/01/2023,Tools,True,2003171665185,2194.0,0.0,542954.45,Non-important,pranjal
152,153,05/01/2023,Books,True,2298575100133,1655.17,0.0,541299.28,Non-Essential,pranjal
153,154,05/01/2023,Electronics,True,2025702549875,141.32,0.0,541157.96,Essential,pranjal
154,155,06/01/2023,Jewelry,True,2248446073939,2230.02,0.0,538927.94,Non-important,pranjal
155,156,06/01/2023,Toys,True,2071249907601,1715.89,0.0,537212.05,Non-Essential,pranjal
156,157,06/01/2023,Beauty,True,2247409770600,2810.28,0.0,534401.77,Important,pranjal
157,158,06/01/2023,Baby,True,2206310994358,1895.15,0.0,532506.62,Essential,pranjal
158,159,06/01/2023,Home,False,2256518850740,0.0,2803.29,535309.91,Essential,pranjal
159,160,06/01/2023,Books,True,2216591695091,2376.89,0.0,532933.02,Important,pranjal
160,161,06/01/2023,Shoes,False,2797926326218,0.0,537.89,533470.91,Important,pranjal
161,162,06/01/2023,Sports,False,2028512243366,0.0,334.52,533805.43,Essential,pranjal
162,163,06/01/2023,Home,False,2558990943293,0.0,1840.02,535645.45,Non-important,pranjal
163,164,06/01/2023,Industrial,False,2419373184363,0.0,888.51,536533.96,Non-important,pranjal
164,165,06/01/2023,Music,False,2943841148875,0.0,2763.68,539297.64,Non-important,pranjal
165,166,06/01/2023,Books,True,2961383079846,2329.12,0.0,536968.52,Important,pranjal
166,167,06/01/2023,Industrial,True,2272388766762,2596.46,0.0,534372.06,Essential,pranjal
167,168,07/01/2023,Books,True,2438457453221,1314.04,0.0,533058.02,Non-important,pranjal
168,169,07/01/2023,Shoes,False,2307023033084,0.0,190.68,533248.7,Non-important,pranjal
169,170,07/01/2023,Automotive,False,2832814742243,0.0,2936.84,536185.54,Non-Essential,pranjal
170,171,07/01/2023,Health,False,2563131576123,0.0,2406.62,538592.16,Non-important,pranjal
171,172,07/01/2023,Home,False,2581312179308,0.0,1680.96,540273.12,Essential,pranjal
172,173,07/01/2023,Outdoors,True,2499871180465,1267.47,0.0,539005.65,Important,pranjal
173,174,07/01/2023,Computers,True,2778841784480,897.89,0.0,538107.76,Essential,pranjal
174,175,07/01/2023,Health,False,2988324377148,0.0,2822.14,540929.9,Important,pranjal
175,176,07/01/2023,Games,False,2729021891533,0.0,870.51,541800.41,Non-Essential,pranjal
176,177,07/01/2023,Kids,True,2185671853404,1756.34,0.0,540044.07,Essential,pranjal
177,178,07/01/2023,Movies,True,2891515086980,830.43,0.0,539213.64,Non-important,pranjal
178,179,07/01/2023,Tools,True,2643230183412,1475.07,0.0,537738.57,Non-important,pranjal
179,180,08/01/2023,Toys,True,2412380541457,1228.51,0.0,536510.06,Important,pranjal
180,181,08/01/2023,Baby,True,2509154215480,934.42,0.0,535575.64,Important,pranjal
181,182,08/01/2023,Jewelry,True,2361226166589,2940.62,0.0,532635.02,Non-important,pranjal
182,183,08/01/2023,Games,True,2515359206800,1255.54,0.0,531379.48,Non-Essential,pranjal
183,184,08/01/2023,Books,True,2145998544168,1548.65,0.0,529830.83,Non-Essential,pranjal
184,185,08/01/2023,Automotive,True,2433762221627,2777.9,0.0,527052.93,Non-Essential,pranjal
185,186,08/01/2023,Outdoors,True,2337261825665,1772.92,0.0,525280.01,Non-Essential,pranjal
186,187,08/01/2023,Automotive,True,2063872983125,1751.0,0.0,523529.01,Non-important,pranjal
187,188,08/01/2023,Garden,False,2311037909599,0.0,2586.66,526115.67,Important,pranjal
188,189,08/01/2023,Electronics,True,2317038816532,2105.52,0.0,524010.15,Essential,pranjal
189,190,08/01/2023,Outdoors,False,2413617989858,0.0,1110.42,525120.57,Essential,pranjal
190,191,08/01/2023,Toys,False,2635952652247,0.0,1951.19,527071.76,Non-Essential,pranjal
191,192,08/01/2023,Garden,True,2642360856793,917.41,0.0,526154.35,Non-Essential,pranjal
192,193,09/01/2023,Computers,True,2906220816633,467.07,0.0,525687.28,Essential,pranjal
193,194,09/01/2023,Computers,True,2090245866543,185.3,0.0,525501.98,Important,pranjal
194,195,09/01/2023,Home,True,2120478005869,724.04,0.0,524777.94,Important,pranjal
195,196,09/01/2023,Jewelry,True,2180938949754,1932.32,0.0,522845.62,Non-Essential,pranjal
196,197,09/01/2023,Automotive,True,2285149970971,439.41,0.0,522406.21,Non-Essential,pranjal
197,198,09/01/2023,Movies,True,2460648864654,1720.06,0.0,520686.15,Important,pranjal
198,199,09/01/2023,Clothing,True,2788521512923,168.76,0.0,520517.39,Non-important,pranjal
199,200,09/01/2023,Tools,False,2303299122313,0.0,2783.55,523300.94,Important,pranjal
200,201,09/01/2023,Industrial,True,2648519105398,220.56,0.0,523080.38,Important,pranjal
201,202,09/01/2023,Grocery,False,2236700508192,0.0,447.88,523528.26,Essential,pranjal
202,203,09/01/2023,Baby,True,2152143640055,1466.81,0.0,522061.45,Essential,pranjal
203,204,09/01/2023,Automotive,False,2592128535345,0.0,1947.23,524008.68,Non-important,pranjal
204,205,09/01/2023,Outdoors,True,2208824236589,1124.19,0.0,522884.49,Non-important,pranjal
205,206,10/01/2023,Automotive,True,2237404773983,973.08,0.0,521911.41,Essential,pranjal
206,207,10/01/2023,Outdoors,True,2912881672789,932.68,0.0,520978.73,Essential,pranjal
207,208,10/01/2023,Tools,False,2288539709112,0.0,542.07,521520.8,Non-Essential,pranjal
208,209,10/01/2023,Clothing,True,2778829166631,568.63,0.0,520952.17,Non-Essential,pranjal
209,210,10/01/2023,Clothing,False,2109707504797,0.0,1335.19,522287.36,Non-Essential,pranjal
210,211,10/01/2023,Baby,False,2498568041965,0.0,1248.71,523536.07,Non-important,pranjal
211,212,10/01/2023,Kids,False,2340042315673,0.0,2791.76,526327.83,Essential,pranjal
212,213,11/01/2023,Clothing,True,2697295786596,510.34,0.0,525817.49,Essential,pranjal
213,214,11/01/2023,Sports,False,2846428046887,0.0,1343.29,527160.78,Important,pranjal
214,215,11/01/2023,Health,False,2711538924517,0.0,2425.7,529586.48,Non-important,pranjal
215,216,11/01/2023,Tools,False,2806014300809,0.0,2355.45,531941.93,Important,pranjal
216,217,11/01/2023,Health,False,2548126026658,0.0,1081.3,533023.23,Non-important,pranjal
217,218,11/01/2023,Health,False,2765148465854,0.0,1543.7,534566.93,Non-important,pranjal
218,219,11/01/2023,Electronics,True,2488391882091,2950.53,0.0,531616.4,Non-Essential,pranjal
219,220,11/01/2023,Home,True,2756439065657,19.76,0.0,531596.64,Non-Essential,pranjal
220,221,11/01/2023,Grocery,True,2152598114220,2455.22,0.0,529141.42,Non-important,pranjal
221,222,12/01/2023,Shoes,True,2375906037828,421.57,0.0,528719.85,Essential,pranjal
222,223,12/01/2023,Home,True,2829165331614,430.74,0.0,528289.11,Essential,pranjal
223,224,12/01/2023,Electronics,True,2793337475641,2703.18,0.0,525585.93,Important,pranjal
224,225,12/01/2023,Automotive,True,2072144428804,2525.05,0.0,523060.88,Important,pranjal
225,226,12/01/2023,Sports,True,2817017911883,1776.66,0.0,521284.22,Non-Essential,pranjal
226,227,12/01/2023,Computers,True,2928964906036,2704.41,0.0,518579.81,Important,pranjal
227,228,12/01/2023,Games,False,2010068428573,0.0,665.49,519245.3,Important,pranjal
228,229,12/01/2023,Music,False,2520761623362,0.0,2394.08,521639.38,Essential,pranjal
229,230,12/01/2023,Garden,False,2995929609237,0.0,1590.05,523229.43,Important,pranjal
230,231,12/01/2023,Sports,False,2219654222753,0.0,2636.2,525865.63,Essential,pranjal
231,232,13/01/2023,Kids,True,2396435418457,1030.09,0.0,524835.54,Non-important,pranjal
232,233,13/01/2023,Health,True,2140829463055,2263.76,0.0,522571.78,Non-important,pranjal
233,234,13/01/2023,Electronics,False,2918456631132,0.0,2016.29,524588.07,Important,pranjal
234,235,13/01/2023,Outdoors,True,2085495605281,1007.44,0.0,523580.63,Important,pranjal
235,236,13/01/2023,Movies,False,2384505660306,0.0,59.95,523640.58,Non-important,pranjal
236,237,13/01/2023,Beauty,True,2757306147372,635.28,0.0,523005.3,Important,pranjal
237,238,13/01/2023,Movies,False,2763512954727,0.0,2714.61,525719.91,Non-important,pranjal
238,239,13/01/2023,Toys,False,2499560469657,0.0,1803.92,527523.83,Important,pranjal
239,240,13/01/2023,Jewelry,False,2592639342889,0.0,2704.97,530228.8,Non-Essential,pranjal
240,241,13/01/2023,Health,False,2781112802063,0.0,2039.54,532268.34,Important,pranjal
241,242,14/01/2023,Games,False,2112661404992,0.0,1642.13,533910.47,Non-Essential,pranjal
242,243,14/01/2023,Shoes,True,2617246569747,549.57,0.0,533360.9,Important,pranjal
243,244,14/01/2023,Movies,False,2600035840520,0.0,1658.86,535019.76,Essential,pranjal
244,245,14/01/2023,Outdoors,False,2766509497782,0.0,1412.96,536432.72,Important,pranjal
245,246,14/01/2023,Tools,False,2444953683316,0.0,333.36,536766.08,Non-important,pranjal
246,247,14/01/2023,Automotive,False,2352619787355,0.0,1959.29,538725.37,Important,pranjal
247,248,15/01/2023,Grocery,True,2393099839644,1740.73,0.0,536984.64,Non-Essential,pranjal
248,249,15/01/2023,Clothing,True,2840777407041,2603.59,0.0,534381.05,Non-Essential,pranjal
249,250,15/01/2023,Electronics,False,2870415024307,0.0,2216.64,536597.69,Important,pranjal
250,251,15/01/2023,Jewelry,False,2371389271669,0.0,727.98,537325.67,Essential,pranjal
251,252,15/01/2023,Movies,True,2533066495853,2574.14,0.0,534751.53,Essential,pranjal
252,253,15/01/2023,Electronics,True,2722479831543,1425.11,0.0,533326.42,Non-important,pranjal
253,254,15/01/2023,Toys,False,2627037854045,0.0,2147.36,535473.78,Non-Essential,pranjal
254,255,15/01/2023,Jewelry,True,2284215437529,872.78,0.0,534601.0,Non-Essential,pranjal
255,256,15/01/2023,Games,False,2516319570761,0.0,2000.63,536601.63,Important,pranjal
256,257,15/01/2023,Toys,False,2877826483561,0.0,2588.25,539189.88,Non-Essential,pranjal
257,258,15/01/2023,Home,True,2280610400547,1028.98,0.0,538160.9,Important,pranjal
258,259,16/01/2023,Books,False,2642558762172,0.0,2346.08,540506.98,Non-important,pranjal
259,260,16/01/2023,Home,True,2201468117806,1634.74,0.0,538872.24,Non-important,pranjal
260,261,16/01/2023,Jewelry,True,2357849862420,2388.96,0.0,536483.28,Essential,pranjal
261,262,16/01/2023,Beauty,True,2229665950981,2905.93,0.0,533577.35,Non-Essential,pranjal
262,263,16/01/2023,Home,True,2640460966875,1408.37,0.0,532168.98,Essential,pranjal
263,264,16/01/2023,Baby,True,2794123739795,2437.06,0.0,529731.92,Non-important,pranjal
264,265,16/01/2023,Jewelry,True,2313880561672,568.16,0.0,529163.76,Non-Essential,pranjal
265,266,16/01/2023,Garden,False,2542076690875,0.0,2214.91,531378.67,Important,pranjal
266,267,16/01/2023,Sports,True,2442052566761,2277.96,0.0,529100.71,Non-Essential,pranjal
267,268,16/01/2023,Kids,False,2865296195175,0.0,1898.67,530999.38,Important,pranjal
268,269,16/01/2023,Games,False,2020418006406,0.0,2868.18,533867.56,Non-important,pranjal
269,270,16/01/2023,Jewelry,True,2563152584915,1650.12,0.0,532217.44,Non-important,pranjal
270,271,16/01/2023,Kids,False,2910932519744,0.0,2652.82,534870.26,Essential,pranjal
271,272,17/01/2023,Health,True,2104121424241,1335.28,0.0,533534.98,Important,pranjal
272,273,17/01/2023,Computers,True,2567488632987,705.14,0.0,532829.84,Non-important,pranjal
273,274,17/01/2023,Sports,False,2435545723023,0.0,54.78,532884.62,Non-Essential,pranjal
274,275,17/01/2023,Electronics,True,2351947349656,2839.94,0.0,530044.68,Essential,pranjal
275,276,17/01/2023,Music,True,2774513516607,2095.4,0.0,527949.28,Important,pranjal
276,277,17/01/2023,Baby,False,2912647479832,0.0,104.4,528053.68,Essential,pranjal
277,278,17/01/2023,Computers,True,2690692442569,1560.11,0.0,526493.57,Essential,pranjal
278,279,17/01/2023,Shoes,True,2608319957300,1138.3,0.0,525355.27,Non-important,pranjal
279,280,17/01/2023,Music,False,2623087121539,0.0,726.67,526081.94,Non-important,pranjal
280,281,18/01/2023,Shoes,False,2700501339518,0.0,966.81,527048.75,Non-Essential,pranjal
281,282,18/01/2023,Automotive,True,2534529621114,1384.2,0.0,525664.55,Important,pranjal
282,283,18/01/2023,Jewelry,False,2560955350204,0.0,1294.35,526958.9,Important,pranjal
283,284,18/01/2023,Sports,True,2649469873377,1880.48,0.0,525078.42,Non-important,pranjal
284,285,18/01/2023,Games,False,2207809659025,0.0,1384.85,526463.27,Essential,pranjal
285,286,18/01/2023,Grocery,False,2157443602998,0.0,1528.5,527991.77,Important,pranjal
286,287,18/01/2023,Tools,True,2709696098316,2443.16,0.0,525548.61,Non-Essential,pranjal
287,288,18/01/2023,Jewelry,True,2524148977578,735.42,0.0,524813.19,Non-Essential,pranjal
288,289,18/01/2023,Sports,True,2949867149918,1861.78,0.0,522951.41,Important,pranjal
289,290,19/01/2023,Automotive,True,2444958084265,65.02,0.0,522886.39,Important,pranjal
290,291,19/01/2023,Electronics,False,2127919481632,0.0,2169.35,525055.74,Important,pranjal
291,292,19/01/2023,Beauty,True,2860847001904,2737.44,0.0,522318.3,Essential,pranjal
292,293,19/01/2023,Garden,False,2682138905128,0.0,1989.52,524307.82,Important,pranjal
293,294,19/01/2023,Music,True,2599699378512,892.87,0.0,523414.95,Important,pranjal
294,295,19/01/2023,Computers,False,2867277136988,0.0,618.23,524033.18,Essential,pranjal
295,296,19/01/2023,Kids,False,2097747169798,0.0,628.93,524662.11,Important,pranjal
296,297,19/01/2023,Tools,True,2578397899068,913.95,0.0,523748.16,Non-important,pranjal
297,298,19/01/2023,Clothing,True,2119776309954,737.23,0.0,523010.93,Important,pranjal
